"ColNum","Head1","Head2","SubFile","Evo","Reformat","VarName","Linked","Header"
756,"What.type.of.non-febrile.seizures.has.the.patient.had?","5_Age.of.onset.of.seizures","Neurological - Seizures",,,"Age.of.onset.of.seizures","5","What.type.of.non-febrile.seizures.has.the.patient.had?_5_Age.of.onset.of.seizures"
757,"What.type.of.non-febrile.seizures.has.the.patient.had?","6_Non-febrile.seizures","Neurological - Seizures",,"refactor","Non-febrile.seizures","6","What.type.of.non-febrile.seizures.has.the.patient.had?_6_Non-febrile.seizures"
758,"What.type.of.non-febrile.seizures.has.the.patient.had?","6_Age.of.onset.of.seizures","Neurological - Seizures",,,"Age.of.onset.of.seizures","6","What.type.of.non-febrile.seizures.has.the.patient.had?_6_Age.of.onset.of.seizures"
759,"What.type.of.non-febrile.seizures.has.the.patient.had?","7_Non-febrile.seizures","Neurological - Seizures",,"refactor","Non-febrile.seizures","7","What.type.of.non-febrile.seizures.has.the.patient.had?_7_Non-febrile.seizures"
760,"What.type.of.non-febrile.seizures.has.the.patient.had?","7_Age.of.onset.of.seizures","Neurological - Seizures",,,"Age.of.onset.of.seizures","7","What.type.of.non-febrile.seizures.has.the.patient.had?_7_Age.of.onset.of.seizures"
761,"What.type.of.non-febrile.seizures.has.the.patient.had?","8_Non-febrile.seizures","Neurological - Seizures",,"refactor","Non-febrile.seizures","8","What.type.of.non-febrile.seizures.has.the.patient.had?_8_Non-febrile.seizures"
762,"What.type.of.non-febrile.seizures.has.the.patient.had?","8_Age.of.onset.of.seizures","Neurological - Seizures",,,"Age.of.onset.of.seizures","8","What.type.of.non-febrile.seizures.has.the.patient.had?_8_Age.of.onset.of.seizures"
763,"What.type.of.non-febrile.seizures.has.the.patient.had?","9_Non-febrile.seizures","Neurological - Seizures",,"refactor","Non-febrile.seizures","9","What.type.of.non-febrile.seizures.has.the.patient.had?_9_Non-febrile.seizures"
764,"What.type.of.non-febrile.seizures.has.the.patient.had?","9_Age.of.onset.of.seizures","Neurological - Seizures",,,"Age.of.onset.of.seizures","9","What.type.of.non-febrile.seizures.has.the.patient.had?_9_Age.of.onset.of.seizures"
765,"Has.the.patient.had.a.Vagus.Nerve.Stimulator.implanted.to.control.seizures?",,"Neurological - Seizures",,,,,"Has.the.patient.had.a.Vagus.Nerve.Stimulator.implanted.to.control.seizures?"
766,"Was.the.VNS.effective.at.reducing.seizures?",,"Neurological - Seizures",,,,,"Was.the.VNS.effective.at.reducing.seizures?"
767,"For.how.long.was.the.VNS.effective.at.controlling.seizures?",,"Neurological - Seizures",,,,,"For.how.long.was.the.VNS.effective.at.controlling.seizures?"
768,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","1_Surgical.procedures","Neurological - Seizures",,"refactor","Surgical.procedures","1","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_1_Surgical.procedures"
769,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","1_Age.at.time.of.procedure","Neurological - Seizures",,,"Age.at.time.of.procedure","1","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_1_Age.at.time.of.procedure"
770,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","1_Was.the.surgical.procedure.effective","Neurological - Seizures",,,"Was.the.surgical.procedure.effective","1","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_1_Was.the.surgical.procedure.effective"
771,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","2_Surgical.procedures","Neurological - Seizures",,"refactor","Surgical.procedures","2","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_2_Surgical.procedures"
772,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","2_Age.at.time.of.procedure","Neurological - Seizures",,,"Age.at.time.of.procedure","2","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_2_Age.at.time.of.procedure"
773,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","2_Was.the.surgical.procedure.effective","Neurological - Seizures",,,"Was.the.surgical.procedure.effective","2","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_2_Was.the.surgical.procedure.effective"
774,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","3_Surgical.procedures","Neurological - Seizures",,"refactor","Surgical.procedures","3","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_3_Surgical.procedures"
775,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","3_Age.at.time.of.procedure","Neurological - Seizures",,,"Age.at.time.of.procedure","3","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_3_Age.at.time.of.procedure"
776,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","3_Was.the.surgical.procedure.effective","Neurological - Seizures",,,"Was.the.surgical.procedure.effective","3","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_3_Was.the.surgical.procedure.effective"
777,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","4_Surgical.procedures","Neurological - Seizures",,"refactor","Surgical.procedures","4","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_4_Surgical.procedures"
778,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","4_Age.at.time.of.procedure","Neurological - Seizures",,,"Age.at.time.of.procedure","4","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_4_Age.at.time.of.procedure"
779,"Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?","4_Was.the.surgical.procedure.effective","Neurological - Seizures",,,"Was.the.surgical.procedure.effective","4","Has.the.patient.had.any.of.the.following.surgical.procedures?.If.yes,.was.the.surgical.procedure.effective.in.reducing.seizures?_4_Was.the.surgical.procedure.effective"
780,"Has.the.patient.been.on.the.ketogenic.diet?",,"Neurological - Seizures",,,,,"Has.the.patient.been.on.the.ketogenic.diet?"
781,"If.yes,.for.how.long?",,"Neurological - Seizures",,,,,"If.yes,.for.how.long?"
782,"Was.the.ketogenic.diet.effective.in.reducing.seizures?",,"Neurological - Seizures",,,,,"Was.the.ketogenic.diet.effective.in.reducing.seizures?"
783,"How.long.was.the.ketogenic.diet.effective.in.reducing.seizures?",,"Neurological - Seizures",,,,,"How.long.was.the.ketogenic.diet.effective.in.reducing.seizures?"
784,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?","Loss.of.motor.skill(s).(gross.or.fine.motor)","Neurological - Seizures",,,,,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?_Loss.of.motor.skill(s).(gross.or.fine.motor)"
785,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?","Loss.of.complex.skill(s).(e.g..toilet.training,.reading)","Neurological - Seizures",,,,,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?_Loss.of.complex.skill(s).(e.g..toilet.training,.reading)"
786,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?","Loss.of.speech.(e.g..individual.words,.speech.in.sentences)","Neurological - Seizures",,,,,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?_Loss.of.speech.(e.g..individual.words,.speech.in.sentences)"
787,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?","Unsure","Neurological - Seizures",,,,,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?_Unsure"
788,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?","Not.applicable","Neurological - Seizures",,,,,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?_Not.applicable"
789,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?","Other","Neurological - Seizures",,,,,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?_Other"
790,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?","Other.Value","Neurological - Seizures",,,,,"Did.onset.of.seizures.correlate.with.a.loss.of.skill?_Other.Value"
791,"Has.the.patient.recovered.any.of.the.lost.skills?",,"Neurological - Seizures",,,,,"Has.the.patient.recovered.any.of.the.lost.skills?"
792,"If.yes,.to.what.do.you.attribute.the.recovery.of.skill?",,"Neurological - Seizures",,,,,"If.yes,.to.what.do.you.attribute.the.recovery.of.skill?"
793,"If.yes,.to.what.do.you.attribute.the.recovery.of.skill?","Other.Value","Neurological - Seizures",,,,,"If.yes,.to.what.do.you.attribute.the.recovery.of.skill?_Other.Value"
794,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","Routine.Electroencephalogram.(20.minute.EEG)","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_Routine.Electroencephalogram.(20.minute.EEG)"
795,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","Prolonged.EEG.(overnight.or.24.hrs.EEG)","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_Prolonged.EEG.(overnight.or.24.hrs.EEG)"
796,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","MRI","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_MRI"
797,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","Blood.tests","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_Blood.tests"
798,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","No","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_No"
799,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","Unsure","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_Unsure"
800,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","Not.applicable","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_Not.applicable"
801,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","Other","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_Other"
802,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?","Other.Value","Neurological - Seizures",,,,,"Has.the.patient.had.any.of.the.following.tests.to.diagnose.seizures?_Other.Value"
803,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Ativan.(Lorazepam)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Ativan.(Lorazepam)_Effective?"
804,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Ativan.(Lorazepam)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Ativan.(Lorazepam)_How.long.effective?"
805,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Ativan.(Lorazepam)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Ativan.(Lorazepam)_Status"
806,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Banzel.(rufinamide,.Inovelon®)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Banzel.(rufinamide,.Inovelon®)_Effective?"
807,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Banzel.(rufinamide,.Inovelon®)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Banzel.(rufinamide,.Inovelon®)_How.long.effective?"
808,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Banzel.(rufinamide,.Inovelon®)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Banzel.(rufinamide,.Inovelon®)_Status"
809,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Carbatrol®.(Carbamazepine)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Carbatrol®.(Carbamazepine)_Effective?"
810,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Carbatrol®.(Carbamazepine)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Carbatrol®.(Carbamazepine)_How.long.effective?"
811,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Carbatrol®.(Carbamazepine)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Carbatrol®.(Carbamazepine)_Status"
812,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Dilantin®.(Phenytoin)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Dilantin®.(Phenytoin)_Effective?"
813,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Dilantin®.(Phenytoin)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Dilantin®.(Phenytoin)_How.long.effective?"
814,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Dilantin®.(Phenytoin)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Dilantin®.(Phenytoin)_Status"
815,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Diastat_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Diastat_Effective?"
816,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Diastat_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Diastat_How.long.effective?"
817,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Diastat_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Diastat_Status"
818,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Diazepam_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Diazepam_Effective?"
819,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Diazepam_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Diazepam_How.long.effective?"
820,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Diazepam_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Diazepam_Status"
821,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Felbatol®.(Felbamate,.Taloxa)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Felbatol®.(Felbamate,.Taloxa)_Effective?"
822,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Felbatol®.(Felbamate,.Taloxa)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Felbatol®.(Felbamate,.Taloxa)_How.long.effective?"
823,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Felbatol®.(Felbamate,.Taloxa)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Felbatol®.(Felbamate,.Taloxa)_Status"
824,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Frisium.(Clobazam)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Frisium.(Clobazam)_Effective?"
825,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Frisium.(Clobazam)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Frisium.(Clobazam)_How.long.effective?"
826,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Frisium.(Clobazam)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Frisium.(Clobazam)_Status"
827,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Gabapentin.(Neurontin)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Gabapentin.(Neurontin)_Effective?"
828,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Gabapentin.(Neurontin)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Gabapentin.(Neurontin)_How.long.effective?"
829,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Gabapentin.(Neurontin)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Gabapentin.(Neurontin)_Status"
830,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Keppra®.(Levetiracetam,.Keppra.XR®)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Keppra®.(Levetiracetam,.Keppra.XR®)_Effective?"
831,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Keppra®.(Levetiracetam,.Keppra.XR®)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Keppra®.(Levetiracetam,.Keppra.XR®)_How.long.effective?"
832,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Keppra®.(Levetiracetam,.Keppra.XR®)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Keppra®.(Levetiracetam,.Keppra.XR®)_Status"
833,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Klonopin.(Clonazepam,.Rivotril,.Epitril)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Klonopin.(Clonazepam,.Rivotril,.Epitril)_Effective?"
834,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Klonopin.(Clonazepam,.Rivotril,.Epitril)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Klonopin.(Clonazepam,.Rivotril,.Epitril)_How.long.effective?"
835,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Klonopin.(Clonazepam,.Rivotril,.Epitril)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Klonopin.(Clonazepam,.Rivotril,.Epitril)_Status"
836,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Lamictal®.(Lamotrigine)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Lamictal®.(Lamotrigine)_Effective?"
837,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Lamictal®.(Lamotrigine)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Lamictal®.(Lamotrigine)_How.long.effective?"
838,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Lamictal®.(Lamotrigine)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Lamictal®.(Lamotrigine)_Status"
839,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Lyrica®.(pregabalin)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Lyrica®.(pregabalin)_Effective?"
840,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Lyrica®.(pregabalin)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Lyrica®.(pregabalin)_How.long.effective?"
841,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Lyrica®.(pregabalin)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Lyrica®.(pregabalin)_Status"
842,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Mysoline®.(primidone)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Mysoline®.(primidone)_Effective?"
843,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Mysoline®.(primidone)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Mysoline®.(primidone)_How.long.effective?"
844,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Mysoline®.(primidone)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Mysoline®.(primidone)_Status"
845,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Phenobarbital.(Luminal)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Phenobarbital.(Luminal)_Effective?"
846,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Phenobarbital.(Luminal)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Phenobarbital.(Luminal)_How.long.effective?"
847,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Phenobarbital.(Luminal)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Phenobarbital.(Luminal)_Status"
848,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Phenytek®.(phenytoin)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Phenytek®.(phenytoin)_Effective?"
849,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Phenytek®.(phenytoin)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Phenytek®.(phenytoin)_How.long.effective?"
850,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Phenytek®.(phenytoin)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Phenytek®.(phenytoin)_Status"
851,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Sabril.(vigabatrin)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Sabril.(vigabatrin)_Effective?"
852,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Sabril.(vigabatrin)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Sabril.(vigabatrin)_How.long.effective?"
853,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Sabril.(vigabatrin)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Sabril.(vigabatrin)_Status"
854,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Tegretol®.(Carbamazepine,.Tegretol.XR®)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Tegretol®.(Carbamazepine,.Tegretol.XR®)_Effective?"
855,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Tegretol®.(Carbamazepine,.Tegretol.XR®)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Tegretol®.(Carbamazepine,.Tegretol.XR®)_How.long.effective?"
856,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Tegretol®.(Carbamazepine,.Tegretol.XR®)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Tegretol®.(Carbamazepine,.Tegretol.XR®)_Status"
857,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Topamax®.(Topiramate)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Topamax®.(Topiramate)_Effective?"
858,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Topamax®.(Topiramate)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Topamax®.(Topiramate)_How.long.effective?"
859,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Topamax®.(Topiramate)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Topamax®.(Topiramate)_Status"
860,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Trileptal®.(Oxcarbazepine)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Trileptal®.(Oxcarbazepine)_Effective?"
861,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Trileptal®.(Oxcarbazepine)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Trileptal®.(Oxcarbazepine)_How.long.effective?"
862,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Trileptal®.(Oxcarbazepine)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Trileptal®.(Oxcarbazepine)_Status"
863,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Valproate.(Depakote®,.Epival,.Depakote.ER®)_Effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Valproate.(Depakote®,.Epival,.Depakote.ER®)_Effective?"
864,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Valproate.(Depakote®,.Epival,.Depakote.ER®)_How.long.effective?","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Valproate.(Depakote®,.Epival,.Depakote.ER®)_How.long.effective?"
865,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?","Valproate.(Depakote®,.Epival,.Depakote.ER®)_Status","Neurological - Seizures",,,,,"Which.of.the.following.medications.has.the.affected.person.used.to.treat.seizures?_Valproate.(Depakote®,.Epival,.Depakote.ER®)_Status"
