Filename	Category Code	Column Number	Data Label
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	7	06_Right_arm_to_shoulder
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	8	07_Right_arm_other
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	9	08_Left_leg_to_ankle
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	10	09_Left_leg_to_knee
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	11	10_Left_leg_to_Hip
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	12	11_Right_leg_to_ankle
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	13	12_Right_leg_to_knee
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	14	13_Right_leg_to_hip
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	15	14_Other
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	16	15_Other_Value
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	17	16_Has_the_patient_ever_had_persistent_swelling_of_the_hands_and_feet
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	18	17_Left_hand
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	19	18_Right_hand
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	20	19_Fingers_only
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	21	20_Left_foot
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	22	21_Right_foot
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	23	22_Toes_only
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	24	23_Has_the_patient_ever_had_persistent_swelling_in_other_parts_of_the_body
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	25	24_Genitals
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	26	25_Face
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	27	26_Neck
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	28	27_Scalp
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	29	28_Chest
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	30	29_Back
Bloating.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+02_Bloating_in_the_abdomen	1	SUBJ_ID
Bloating.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+02_Bloating_in_the_abdomen	2	01_Has_the_patient_ever_had_bloating_in_the_abdomen_especially_following_meals
Bloating.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+02_Bloating_in_the_abdomen	3	02_Bloating_is_apparent_at_all_times_but_varies_in_severity
Bloating.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+02_Bloating_in_the_abdomen	4	03_Bloating_seems_to_come_and_go_following_digestion
Bloating.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+02_Bloating_in_the_abdomen	5	04_Bloating_is_a_rare_occurrence
Bloating.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+02_Bloating_in_the_abdomen	6	05_Bloating_seems_worse_with_certain_foods
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	1	SUBJ_ID
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	2	01_Primary_Lymphedema
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	3	02_Primary_Lymphedema_Age_at_diagnosis
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	4	03_Primary_Lymphedema_Severity_of_condition
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	5	04_Primary_Lymphedema_Status
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	6	05_Secondary_Lymphedema
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	7	06_Secondary_Lymphedema_Age_at_diagnosis
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	8	07_Secondary_Lymphedema_Severity_of_condition
Lymphedema.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+03_Has_the_patient_been_diagnosed_with_any_of_the_following	9	08_Secondary_Lymphedema_Status
Pitting.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics	1	SUBJ_ID
Pitting.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics	2	04_Has_the_patient_ever_had_pitting_in_the_involved_areas
Pitting.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics	3	05_If_yes
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	1	SUBJ_ID
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	2	01_Fibrosis
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	3	02_Pleural_effusions
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	4	03_Ascites
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	5	04_Pericardial_effusions
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	6	05_Intestinal_lymphangiectasia
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	7	06_Cysts-blisters
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	8	07_Weeping
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	9	08_Chylous_reflux
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	10	09_Other
Lymphatic_Pb.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+06_Has_the_patient_developed_any_of_the_following_conditions_due_to_lymphatic_problems	11	10_Other Value
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	1	SUBJ_ID
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	2	01_Manual_Lymphatic_Drainage
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	3	02_Compression_garments-bandages
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	4	03_Compression_pump
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	5	04_Microsurgery
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	6	05_Debulking-radical_surgical_procedures
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	7	06_Liposuction
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	8	07_Holistic_therapy
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	9	08_Acupuncture
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	10	09_Drainage_of_ascitic_fluid
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	11	10_Thoracentesis
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	12	11_Paracentesis
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	13	12_Kinesio_Taping
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	14	13_Other
Lymphatic_ttt.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+07_Has_the_patient_ever_received_any_treatments-therapies_for_the_condition	15	14_Other_Value
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	1	SUBJ_ID
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	2	01_Lymphoscintigraphy
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	3	02_Lymphography
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	4	03_Doppler-Duplex_studies
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	5	04_CT_Scan_related_to_lymphedema
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	6	05_MRI_scan_related_to_lymphedema
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	7	06_Other
Lymphatic_tests.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+08_Has_the_patient_had_any_of_the_following_tests	8	07_Other_Value
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	1	SUBJ_ID
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	2	01_Increased_nuchal_translucency
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	3	02_Hydrops_fetalis
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	4	03_Edema
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	5	04_Effusions
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	6	05_Yes_but_unsure_of_the_exact_problem
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	7	06_Other
Lymphatic_abnormal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+09_Were_any_lymphatic_abnormalities_picked_up_on_scans_during_the_pregnancy 	8	07_Other_Value
Infections.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+10_Has_the_patient_had_any_of_the_following_infections	1	SUBJ_ID
Infections.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+10_Has_the_patient_had_any_of_the_following_infections	2	01_Cellulitis
Infections.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+10_Has_the_patient_had_any_of_the_following_infections	3	02_Fungal_infections
Infections.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+10_Has_the_patient_had_any_of_the_following_infections	4	03_Nail_infections
Infections.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+10_Has_the_patient_had_any_of_the_following_infections	5	04_Other
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	1	SUBJ_ID
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	2	01_Gastroesophageal_reflux
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	3	02_Gastroesophageal_reflux_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	4	03_Silent_reflux
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	5	04_Silent_reflux_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	6	05_Inflammatory_bowel_disease
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	7	06_Inflammatory_bowel_disease_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	8	07_Irritable_bowel_syndrome
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	9	08_Irritable_bowel_syndrome_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	10	09_Chronic_diarrhea
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	11	10_Chronic_diarrhea_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	12	11_Chronic_constipation
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	13	12_Chronic_constipation_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	14	13_Autistic_enterocolitis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	15	14_Autistic_enterocolitis_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	16	15_Peptic_ulcers
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	17	16_Peptic_ulcers_Age_at_diagnosis
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	18	17_Other
Gastrointestinal.txt	01_PMS_Ontology+02_Clinical_Questionnaire+10_Gastrointestinal+01_Has_the_patient_ever_been_diagnosed_with_any_of_the_following_gastrointestinal_conditions	19	18_Other_Age_at_diagnosis
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
